	MS28F1_sample2	MS28F1_sample3	MS28F1_sample4	MS28F1_sample5	MS28F1_sample6	MS28F1_sample7	MS28F1_sample8	MS28F1_sample9	MS28F1_sample11	MS28F1_sample14
mmu-miR-3068-3p	9.36164250986281	8.70473537604457	4.76441855988779	6.59533222971441	5.36201654718306	4.86818818767839	5.11130225758919	8.76168151187571	8.41836305185559	8.09088981988061
mmu-miR-484	9.36164250986281	26.1142061281337	8.09951155180924	18.7713301922641	9.7491209948783	9.73637637535678	8.03204640478301	15.5206929638941	18.8775413890095	23.3017626812562
mmu-miR-467e-5p	9.03882725090203	10.6391210151656	5.24086041587657	5.0733324843957	4.87456049743915	4.86818818767839	6.20658131278687	5.50734266460759	8.1632611411933	6.14907626310926
mmu-miR-669a-3p|mmu-miR-669o-3p	8.8236170782615	12.5735066542866	14.4520696316596	9.63933172035182	9.26166494513438	8.61294833204638	5.84148829438764	4.7146190992474	10.5442123073747	7.44361863429016
mmu-miR-362-3p	8.39319673298045	12.5735066542866	8.09951155180924	8.62466522347269	9.7491209948783	10.8598044186672	12.4131626255737	6.50867769453624	8.41836305185559	12.2981525262185
mmu-miR-434-5p	8.07038147401967	17.4094707520891	22.1545463034782	28.9179951610555	10.7240330943661	14.6045645630352	14.2386277175699	8.76168151187571	13.2652993544391	19.4181355677135
mmu-miR-148a-5p	7.74756621505888	15.4750851129681	12.3874882557083	10.1466649687914	9.26166494513438	11.9832324619776	5.84148829438764	8.26101399691138	15.3061146397374	12.2981525262185
mmu-miR-425-3p	7.74756621505888	16.9258743423089	9.0523952637868	16.7419971985058	6.82438469641481	5.61714021655199	6.93676734958533	9.5126827843222	9.18366878384246	11.3272457478329
mmu-miR-22-5p	7.42475095609809	16.4422779325286	12.3874882557083	15.2199974531871	11.698945193854	11.9832324619776	13.1433486623722	9.01201526935787	14.5408089077506	14.5636016757851
mmu-miR-382-5p	7.42475095609809	7.73754255648406	9.0523952637868	6.59533222971441	6.33692864667089	5.61714021655199	5.11130225758919	5.00667514964326	9.18366878384246	6.14907626310926
mmu-miR-671-5p	7.42475095609809	5.31956050758279	3.81153484791023	2.53666624219785	5.84947259692698	3.37028412993119	2.19055811039537	4.7563413921611	6.88775158788184	7.44361863429016
mmu-miR-18a-5p	7.10193569713731	5.31956050758279	1.90576742395512	6.59533222971441	7.31184074615872	4.11923615880479	2.19055811039537	2.25300381733947	6.12244585589497	5.50180507751882
