	MS28F1_sample2	MS28F1_sample3	MS28F1_sample4	MS28F1_sample5	MS28F1_sample6	MS28F1_sample7	MS28F1_sample8	MS28F1_sample9	MS28F1_sample11	MS28F1_sample14
mmu_piR_039306|gb|piRNA_3013|Mus_musculus:7:69787196:69787222:Plus	0	0	0.5	0	0.5	0	0.5	0	1	0
mmu_piR_026112|gb|DQ709740|Mus_musculus:7:69806487:69806517:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_029725|gb|DQ714947|Mus_musculus:3:124404416:124404445:Minus	0	0	0.5	0	0.5	0	0.5	0	0	0
mmu_piR_015735|gb|DQ694531|Mus_musculus:15:74474543:74474569:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_002278|gb|DQ545923|Mus_musculus:12:98815883:98815912:Minus	0	0	0.5	0.5	0	0	0	1.5	1.5	1
mmu_piR_005605|gb|DQ556856|Mus_musculus:4:93807900:93807929:Minus	0	0	0.5	0	0	0	0	0	0	0.5
mmu_piR_017450|gb|DQ697065|Mus_musculus:5:113592957:113592985:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_000095|gb|AB251192|Mus_musculus:12:98803536:98803565:Minus	0	0	0.5	0	0.5	0	0.5	0	0	0
mmu_piR_015105|gb|DQ693607|Mus_musculus:17:27019745:27019773:Minus	0	0	0.5	0	0.333333333333333	0	0	0	0	0
mmu_piR_031710|gb|DQ717760|Mus_musculus:18:67186397:67186426:Minus	0	0	0.5	0	1	0	0	0	0	0
mmu_piR_011862|gb|DQ688695|Mus_musculus:17:27074407:27074436:Plus	0	0	0.5	0	0	0	0	0.5	0	0.5
mmu_piR_021264|gb|DQ702657|Mus_musculus:Y:477101:477126:Minus	0	0	0.5	0	0	0	0	0	0.5	0
mmu_piR_024184|gb|DQ706969|Mus_musculus:5:113596120:113596147:Plus	0	0	0.5	0	0.5	0	0	0	0.5	0
mmu_piR_027599|gb|DQ711893|Mus_musculus:2:150949085:150949114:Minus	0	0	0.5	0	0	0	1	0	0	0
mmu_piR_017388|gb|DQ696972|Mus_musculus:17:27029402:27029427:Minus	0	0	0.5	0	1.5	0.5	0.5	0	0.5	1
mmu_piR_023639|gb|DQ706168|Mus_musculus:9:67539821:67539851:Plus	0	0	0.5	0.333333333333333	0.5	0.5	0	1.5	0.666666666666667	0.5
mmu_piR_035718|gb|DQ723671|Mus_musculus:17:27052367:27052393:Minus	0	0	0.5	0	0	0	0	0.25	0	0
mmu_piR_017721|gb|DQ697471|Mus_musculus:9:67523393:67523422:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_026750|gb|DQ710669|Mus_musculus:9:67526090:67526120:Minus	0	0	0.5	0	0	0	0	0	0.5	0
mmu_piR_020795|gb|DQ702009|Mus_musculus:18:67186660:67186689:Minus	0	0	0.5	0	0	0	1	2	1	0
mmu_piR_025193|gb|DQ708410|Mus_musculus:17:27046819:27046846:Minus	0	0	0.5	0.333333333333333	0	0	0	0	0	0
mmu_piR_011781|gb|DQ688567|Mus_musculus:2:92395029:92395055:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_004543|gb|DQ553333|Mus_musculus:2:92343009:92343038:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_030936|gb|DQ716665|Mus_musculus:11:107812152:107812178:Plus	0	0	0.5	0	0.5	0	0	0	0	0
mmu_piR_012340|gb|DQ689449|Mus_musculus:9:67522631:67522661:Minus	0	0	0.5	0	0.5	0	1.5	0	4	0
mmu_piR_008859|gb|DQ568673|Mus_musculus:5:113570173:113570201:Minus	0	0	0.5	0	2	0	0	0.333333333333333	0.5	0
mmu_piR_038880|gb|piRNA_2135|Mus_musculus:2:92352448:92352474:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_014409|gb|DQ692589|Mus_musculus:6:127763842:127763870:Plus	0	0	0.5	0	0	0.5	0	0	0	0
mmu_piR_010261|gb|DQ686215|Mus_musculus:17:27074253:27074279:Plus	0	0	0.5	0	0	0	0	0	0.5	0
mmu_piR_022433|gb|DQ704422|Mus_musculus:7:73674377:73674407:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_020134|gb|DQ701042|Mus_musculus:11:103256565:103256594:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_004661|gb|DQ553727|Mus_musculus:17:27069795:27069822:Plus	0	0	0.5	0	0	0	0	0	0	0.5
mmu_piR_004443|gb|DQ552961|Mus_musculus:17:27052371:27052400:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_026337|gb|DQ710083|Mus_musculus:17:27083301:27083329:Plus	0	0	0.5	0	0	1	1	1	0	0
mmu_piR_022136|gb|DQ703954|Mus_musculus:12:98801270:98801299:Minus	0	0	0.5	0.5	2	0	0	1	0.5	1
mmu_piR_035676|gb|DQ723602|Mus_musculus:6:127775390:127775419:Plus	0	0	0.5	0	0	0.5	0	0	0	0
mmu_piR_021507|gb|DQ703012|Mus_musculus:12:98796887:98796916:Minus	0	0	0.5	0	0	0	0	1	0	0.5
mmu_piR_005269|gb|DQ555661|Mus_musculus:5:113565252:113565280:Minus	0	0	0.5	0	0.5	0	0	0	0	0
mmu_piR_006064|gb|DQ558168|Mus_musculus:9:43896683:43896710:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_001566|gb|DQ543694|Mus_musculus:2:92394864:92394893:Plus	0	0	0.5	0	0.5	0	0	0	0	0.5
mmu_piR_030151|gb|DQ715559|Mus_musculus:9:54032580:54032609:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_028307|gb|DQ712914|Mus_musculus:3:35067672:35067702:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_037583|gb|DQ726344|Mus_musculus:2:92397137:92397167:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_020007|gb|DQ700865|Mus_musculus:15:59081276:59081304:Minus	0	0	0.5	0	0.5	0	0	0	0	0
mmu_piR_016462|gb|DQ695622|Mus_musculus:15:59085789:59085818:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_013575|gb|DQ691351|Mus_musculus:11:107812146:107812174:Plus	0	0	0.5	0	0.5	0	0	0	0	0
mmu_piR_026801|gb|DQ710747|Mus_musculus:2:150840535:150840563:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_012418|gb|DQ689564|Mus_musculus:18:67168085:67168112:Minus	0	0	0.5	1.33333333333333	2	0.333333333333333	0.333333333333333	0	1.16666666666667	1
mmu_piR_023181|gb|DQ705469|Mus_musculus:5:113586446:113586470:Plus	0	0	0.5	0.5	0	0	0	0	2	0
mmu_piR_028185|gb|DQ712748|Mus_musculus:5:100053951:100053977:Plus	0	0	0.5	0	0	0	0	0	0.342857142857143	0.2
mmu_piR_014081|gb|DQ692110|Mus_musculus:8:95082491:95082519:Plus	0	0	0.5	0	0	0	0	0	0.5	0
mmu_piR_008654|gb|DQ568091|Mus_musculus:9:54049123:54049152:Plus	0	0	0.5	0	0	0	0	0	0.5	0
mmu_piR_018377|gb|DQ698458|Mus_musculus:2:92377154:92377182:Plus	0	0	0.5	0	0	0	0	0	1	0
mmu_piR_011947|gb|DQ688834|Mus_musculus:4:93823552:93823582:Minus	0	0	0.5	0	0.5	1	1	0.5	0	1
mmu_piR_033351|gb|DQ720199|Mus_musculus:7:73678342:73678370:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_038804|gb|piRNA_2012|Mus_musculus:2:92345408:92345432:Plus	0	0	0.5	0	1	0	0	0.5	1.5	0
mmu_piR_015187|gb|DQ693724|Mus_musculus:5:113586338:113586368:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_021279|gb|DQ702686|Mus_musculus:18:67164079:67164106:Minus	0	0	0.5	0	1	1	0	1	0	0
mmu_piR_010198|gb|DQ686125|Mus_musculus:4:93813990:93814019:Minus	0	0	0.5	0	0	0	0.5	0	0.5	0
mmu_piR_034230|gb|DQ721484|Mus_musculus:5:135445154:135445181:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_005959|gb|DQ557889|Mus_musculus:7:69774841:69774869:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_026952|gb|DQ710941|Mus_musculus:7:69785142:69785171:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_036692|gb|DQ725056|Mus_musculus:12:98789637:98789666:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_011110|gb|DQ687545|Mus_musculus:15:59102091:59102121:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_012403|gb|DQ689544|Mus_musculus:7:73691555:73691583:Plus	0	0	0.5	0.5	0	0	1	0	0	0
mmu_piR_022012|gb|DQ703772|Mus_musculus:4:61709994:61710020:Minus	0	0	0.5	0	0	0	0	0	0.333333333333333	0
mmu_piR_020486|gb|DQ701557|Mus_musculus:5:150072516:150072536:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_030494|gb|DQ716042|Mus_musculus:18:67176110:67176139:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_033889|gb|DQ720992|Mus_musculus:12:98848150:98848179:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_018008|gb|DQ697869|Mus_musculus:15:83183830:83183857:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_018593|gb|DQ698776|Mus_musculus:9:67526086:67526110:Minus	0	0	0.5	0	1	1	1	1.5	0.333333333333333	0.333333333333333
mmu_piR_023852|gb|DQ706481|Mus_musculus:14:22925138:22925166:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_031761|gb|DQ717829|Mus_musculus:6:22635017:22635046:Plus	0	0	0.5	0	0	0	0	0	0.342857142857143	0.2
mmu_piR_016199|gb|DQ695226|Mus_musculus:7:73678343:73678372:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_018912|gb|DQ699244|Mus_musculus:2:92353611:92353641:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_028420|gb|DQ713068|Mus_musculus:9:54036182:54036211:Minus	0	0	0.5	0	0	0	0	0	0.5	0
mmu_piR_010288|gb|DQ686267|Mus_musculus:15:74467577:74467604:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_016394|gb|DQ695515|Mus_musculus:5:113582700:113582727:Plus	0	0	0.5	0	0	0	0	0	0.5	0
mmu_piR_018122|gb|DQ698046|Mus_musculus:17:48578273:48578297:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_004257|gb|DQ552293|Mus_musculus:2:92352435:92352464:Plus	0	0	0.5	0.5	0	0	0	0	2	1
mmu_piR_014178|gb|DQ692246|Mus_musculus:5:113594977:113595005:Plus	0	0	0.5	0	0.5	0.5	0	0	0	0
mmu_piR_036267|gb|DQ724454|Mus_musculus:9:67523400:67523425:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_010502|gb|DQ686620|Mus_musculus:2:150951623:150951653:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_035874|gb|DQ723899|Mus_musculus:7:125121028:125121057:Minus	0	0	0.5	0	0.5	0	0	0	0.833333333333333	0
mmu_piR_012530|gb|DQ689731|Mus_musculus:5:150088846:150088876:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_006698|gb|DQ561775|Mus_musculus:10:127100331:127100360:Plus	0	0	0.5	0	0	0	1	0	1	0
mmu_piR_002727|gb|DQ547480|Mus_musculus:2:92378832:92378861:Plus	0	0	0.5	0	0.5	0	0	0	1.33333333333333	0.333333333333333
mmu_piR_005566|gb|DQ556766|Mus_musculus:15:74474535:74474566:Plus	0	0	0.5	1	0	0.5	0	1	0	0.5
mmu_piR_021640|gb|DQ703214|Mus_musculus:5:150092741:150092765:Minus	0	0	0.5	0	0.5	0	0	2.33333333333333	0.5	0
mmu_piR_034743|gb|DQ722214|Mus_musculus:15:59091695:59091724:Minus	0	0	0.5	0	0	0	0.5	0	3.5	0.5
mmu_piR_024930|gb|DQ708028|Mus_musculus:5:113586336:113586366:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_028626|gb|DQ713359|Mus_musculus:18:67191483:67191513:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_003227|gb|DQ549207|Mus_musculus:2:92395026:92395056:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_008758|gb|DQ568376|Mus_musculus:11:103250095:103250122:Plus	0	0	0.5	0	1	0	0.333333333333333	0	0	0
mmu_piR_010695|gb|DQ686912|Mus_musculus:17:27034965:27034995:Minus	0	0	0.5	0.5	0	0	0.5	0	0	1
mmu_piR_037805|gb|DQ726654|Mus_musculus:11:103251481:103251510:Plus	0	0	0.5	0	0	1	0	2	0	0
mmu_piR_021689|gb|DQ703282|Mus_musculus:13:49904673:49904700:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_022192|gb|DQ704050|Mus_musculus:17:27076430:27076459:Plus	0	0	0.5	0	0	0	0	0	1.5	0
mmu_piR_010422|gb|DQ686487|Mus_musculus:2:92394871:92394900:Plus	0	0	0.5	0	0.5	0	1	0	1	2.5
mmu_piR_038537|gb|piRNA_1474|Mus_musculus:17:27037081:27037107:Minus	0	0	0.5	0	0	0	1	1	2	0
mmu_piR_008902|gb|DQ568802|Mus_musculus:3:35067676:35067706:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_031785|gb|DQ717856|Mus_musculus:14:22925443:22925472:Plus	0	0	0.5	1	0	0.5	0	1.5	0.5	0
mmu_piR_025447|gb|DQ708771|Mus_musculus:5:115103734:115103764:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_005864|gb|DQ557657|Mus_musculus:X:138417789:138417817:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_015325|gb|DQ693930|Mus_musculus:8:28761441:28761471:Minus	0	0	0.5	0.5	0.5	0	0	0	0	0.25
mmu_piR_027676|gb|DQ711999|Mus_musculus:9:67525421:67525451:Minus	0	0	0.5	0	0	0	0.5	1.5	0.5	0
mmu_piR_005577|gb|DQ556786|Mus_musculus:15:74469743:74469770:Plus	0	0	0.5	0	0	0	0	0	0.5	0
mmu_piR_031174|gb|DQ716994|Mus_musculus:7:69775788:69775818:Minus	0	0	0.5	0	1	0	0	0.5	0	1
mmu_piR_013136|gb|DQ690675|Mus_musculus:17:27058691:27058720:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_014498|gb|DQ692714|Mus_musculus:5:113580272:113580298:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_034691|gb|DQ722145|Mus_musculus:7:72984614:72984640:Plus	0	0	0.5	0	0	0	0	0	0.5	0.5
mmu_piR_014978|gb|DQ693424|Mus_musculus:17:27044099:27044125:Minus	0	0	0.5	0	0.5	0	0	0	0	0
mmu_piR_011278|gb|DQ687812|Mus_musculus:18:67168084:67168113:Minus	0	0	0.5	1.33333333333333	2	1.33333333333333	0.333333333333333	0.5	1.16666666666667	1
mmu_piR_027026|gb|DQ711050|Mus_musculus:5:150086975:150087004:Minus	0	0	0.5	1	0	0	0	1	0	0
mmu_piR_030572|gb|DQ716147|Mus_musculus:12:98847769:98847799:Plus	0	0	0.5	1	0	0	0	0	0	0
mmu_piR_033703|gb|DQ720721|Mus_musculus:2:150950590:150950619:Minus	0	0	0.5	0.5	0	0	0	0.5	0	0
mmu_piR_004125|gb|DQ551779|Mus_musculus:18:67181452:67181482:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_002759|gb|DQ547603|Mus_musculus:15:74469437:74469464:Plus	0	0	0.5	0	1	0.7	0	0.5	0.5	1
mmu_piR_007376|gb|DQ563745|Mus_musculus:17:27084435:27084464:Plus	0	0	0.5	0	0	0	0	0.5	0.333333333333333	0
mmu_piR_034481|gb|DQ721846|Mus_musculus:9:54020986:54021014:Minus	0	0	0.5	0	0	0	0	0	0	0.5
mmu_piR_018220|gb|DQ698215|Mus_musculus:17:27062436:27062464:Plus	0	0	0.5	1.5	1	0.5	0	0	1	0
mmu_piR_006979|gb|DQ562437|Mus_musculus:5:102075845:102075875:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_034893|gb|DQ722432|Mus_musculus:17:27037905:27037934:Minus	0	0	0.5	0	0.5	0	0.5	0	0.5	0
mmu_piR_017649|gb|DQ697364|Mus_musculus:12:98847515:98847545:Plus	0	0	0.5	0	3	0	0	0	1	0.5
mmu_piR_010250|gb|DQ686203|Mus_musculus:7:73694548:73694576:Plus	0	0	0.5	0	0	0	0.5	0	0	0.5
mmu_piR_033324|gb|DQ720159|Mus_musculus:18:67189025:67189056:Minus	0	0	0.5	1.5	2.5	1.5	0	0	0.5	0
mmu_piR_008151|gb|DQ566396|Mus_musculus:15:59086465:59086494:Minus	0	0	0.5	0	0.5	0	0	0.5	0	0
mmu_piR_008218|gb|DQ566639|Mus_musculus:5:113566477:113566504:Minus	0	0	0.5	0	0.5	0	0	0	0	0.5
mmu_piR_006747|gb|DQ561882|Mus_musculus:12:98815646:98815675:Minus	0	0	0.5	0	0.5	0	0	0	0	0
mmu_piR_027565|gb|DQ711850|Mus_musculus:2:92381710:92381739:Plus	0	0	0.5	0	0	0	0	0.333333333333333	0.833333333333333	0
mmu_piR_017589|gb|DQ697272|Mus_musculus:1:127003514:127003544:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_010348|gb|DQ686364|Mus_musculus:12:98800751:98800780:Minus	0	0	0.5	2	0	2	1	3	1	1
mmu_piR_019287|gb|DQ699783|Mus_musculus:15:78491057:78491082:Minus	0	0	0.5	1	0	0	0	0	0.5	0
mmu_piR_020905|gb|DQ702172|Mus_musculus:17:27068737:27068766:Plus	0	0	0.5	0	0.666666666666667	0	0	0.333333333333333	0.333333333333333	0
mmu_piR_003513|gb|DQ550096|Mus_musculus:17:66113775:66113803:Plus	0	0	0.5	0	0.833333333333333	0	0	0.5	0	0
mmu_piR_002729|gb|DQ547494|Mus_musculus:17:27084427:27084456:Plus	0	0	0.5	0	0	0	0	0.5	0.333333333333333	0
mmu_piR_031426|gb|DQ717351|Mus_musculus:2:92397132:92397160:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_026025|gb|DQ709607|Mus_musculus:9:54022791:54022819:Minus	0	0	0.5	0	0	0	0	0	0.5	0
mmu_piR_039119|gb|piRNA_2690|Mus_musculus:6:128153183:128153213:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_014060|gb|DQ692079|Mus_musculus:15:59102096:59102122:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_005657|gb|DQ557021|Mus_musculus:12:98797292:98797322:Minus	0	0	0.5	0	0	0	0	0	0.333333333333333	0
mmu_piR_006095|gb|DQ558247|Mus_musculus:7:72987409:72987440:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_039207|gb|piRNA_2851|Mus_musculus:6:87956602:87956631:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_000119|gb|AB251238|Mus_musculus:15:74473697:74473725:Plus	0	0	0.5	1.5	0	0	2	1	1	3.5
mmu_piR_017275|gb|DQ696812|Mus_musculus:11:103258781:103258811:Plus	0	0	0.5	0.5	0	0	0	0	0	0
mmu_piR_029105|gb|DQ714074|Mus_musculus:6:127761412:127761442:Minus	0	0	0.5	0	0	0.333333333333333	0	0	0.5	0.75
mmu_piR_035081|gb|DQ722729|Mus_musculus:14:22925448:22925477:Plus	0	0	0.5	1	0	0.5	0	1.5	1.5	0
mmu_piR_026996|gb|DQ711005|Mus_musculus:5:102089664:102089692:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_038495|gb|piRNA_14|Mus_musculus:1:94824251:94824272:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_026472|gb|DQ710283|Mus_musculus:15:59103150:59103179:Minus	0	0	0.5	0	0	0	0	0.5	0	0.333333333333333
mmu_piR_010134|gb|DQ686029|Mus_musculus:6:85954242:85954270:Minus	0	0	0.5	0.5	0.5	0	1	0	1	0
mmu_piR_014184|gb|DQ692256|Mus_musculus:1:127003282:127003312:Plus	0	0	0.5	0	3	0	0	0	0.5	1
mmu_piR_034087|gb|DQ721275|Mus_musculus:14:22925053:22925082:Plus	0	0	0.5	0	0	0	0	0.5	0	0
mmu_piR_018883|gb|DQ699201|Mus_musculus:12:98815812:98815843:Minus	0	0	0.5	1	0	0	0	0	0.5	0.5
mmu_piR_035530|gb|DQ723367|Mus_musculus:5:103903347:103903366:Minus	0	0	0.5	0.25	0.25	0	0	0	0	0
mmu_piR_013868|gb|DQ691769|Mus_musculus:10:66090293:66090321:Minus	0	0	0.5	0	0	0	0	0	0.5	0
mmu_piR_033008|gb|DQ719657|Mus_musculus:9:67525518:67525543:Minus	0	0	0.5	0	0	0.5	0	0	0	0
mmu_piR_002632|gb|DQ547151|Mus_musculus:12:98817627:98817657:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_028154|gb|DQ712705|Mus_musculus:2:92377156:92377181:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_007764|gb|DQ565040|Mus_musculus:4:41999455:41999485:Minus	0	0	0.5	0	1.5	0	0	0.5	2.5	1.5
mmu_piR_033615|gb|DQ720587|Mus_musculus:5:150092734:150092763:Minus	0	0	0.5	0	0.5	0	0	0.333333333333333	1	1
mmu_piR_011388|gb|DQ687978|Mus_musculus:5:113587138:113587167:Plus	0	0	0.5	1.5	0	0	0	0	1	0
mmu_piR_011593|gb|DQ688292|Mus_musculus:17:27066734:27066759:Plus	0	0	0.5	0	1.5	0.5	0	0	1.5	0
mmu_piR_008179|gb|DQ566506|Mus_musculus:14:22939050:22939077:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_009761|gb|DQ685430|Mus_musculus:12:98823137:98823166:Plus	0	0	0.5	0.333333333333333	0	0	0	0	0.833333333333333	0.5
mmu_piR_020202|gb|DQ701142|Mus_musculus:18:67186405:67186435:Minus	0	0	0.5	0	1	0	0	0	0	0
mmu_piR_038742|gb|piRNA_1891|Mus_musculus:18:67158854:67158878:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_016626|gb|DQ695864|Mus_musculus:9:67495159:67495187:Minus	0	0	0.5	0	0.333333333333333	0	0	0	0	0
mmu_piR_033705|gb|DQ720723|Mus_musculus:5:150084184:150084211:Minus	0	0	0.5	0	0	0	0	0	0	0.5
mmu_piR_006046|gb|DQ558120|Mus_musculus:15:74465433:74465463:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_006364|gb|DQ560976|Mus_musculus:2:150837677:150837707:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_033635|gb|DQ720617|Mus_musculus:17:66097826:66097854:Minus	0	0	0.5	0.5	0	0	0	0	0	1
mmu_piR_023102|gb|DQ705358|Mus_musculus:15:74464330:74464359:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_020894|gb|DQ702156|Mus_musculus:7:73688634:73688663:Minus	0	0	0.5	0	0	0.5	1	0	0	3
mmu_piR_035046|gb|DQ722669|Mus_musculus:1:127002915:127002941:Plus	0	0	0.5	0	0	0	0	0.333333333333333	0	0
mmu_piR_026676|gb|DQ710560|Mus_musculus:17:27069255:27069282:Plus	0	0	0.5	0	0	0	0	0	0.5	0
mmu_piR_019902|gb|DQ700705|Mus_musculus:2:92346705:92346734:Plus	0	0	0.5	0.5	0	2	2	1.5	4	1
mmu_piR_013511|gb|DQ691243|Mus_musculus:17:27066740:27066768:Plus	0	0	0.5	0	0.5	0.5	0	0	1.5	0
mmu_piR_026795|gb|DQ710740|Mus_musculus:7:69778200:69778230:Minus	0	0	0.5	0	2	0	0.333333333333333	0	0.5	0
mmu_piR_023063|gb|DQ705307|Mus_musculus:2:92353616:92353644:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_021750|gb|DQ703373|Mus_musculus:5:150090747:150090776:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_002313|gb|DQ546047|Mus_musculus:17:27062437:27062466:Plus	0	0	0.5	1.5	1	0.5	0	0	1	0
mmu_piR_025866|gb|DQ709378|Mus_musculus:4:61708233:61708262:Minus	0	0	0.5	0	1	1	0.5	0	0.333333333333333	0
mmu_piR_014346|gb|DQ692498|Mus_musculus:15:74469745:74469775:Plus	0	0	0.5	0	0	0	0	0	0.5	0
mmu_piR_025521|gb|DQ708869|Mus_musculus:15:79608901:79608927:Minus	0	0	0.5	0	0	0	0	0	0.5	0
mmu_piR_033009|gb|DQ719659|Mus_musculus:2:92352094:92352122:Plus	0	0	0.5	0	0	0	0	0.5	0	0
mmu_piR_027157|gb|DQ711259|Mus_musculus:15:74467457:74467486:Plus	0	0	0.5	2	0	0	0	0	0.5	0
mmu_piR_006641|gb|DQ561643|Mus_musculus:2:150951420:150951451:Minus	0	0	0.5	0	0	0	0	0.833333333333333	0	0
mmu_piR_021738|gb|DQ703359|Mus_musculus:7:73698654:73698683:Plus	0	0	0.5	0	0	0	0	0	1	0.5
mmu_piR_020919|gb|DQ702194|Mus_musculus:14:22935914:22935944:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_024929|gb|DQ708027|Mus_musculus:9:54023614:54023644:Minus	0	0	0.5	0	1.5	0	0	0	0	0
mmu_piR_027354|gb|DQ711541|Mus_musculus:2:92382613:92382637:Plus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_001451|gb|DQ543422|Mus_musculus:11:103255409:103255439:Plus	0	0	0.5	0	0.5	0	0	0	0	0
mmu_piR_021662|gb|DQ703244|Mus_musculus:9:54012058:54012087:Minus	0	0	0.5	0.5	0.5	0	0.25	0	1.08333333333333	0.5
mmu_piR_017139|gb|DQ696605|Mus_musculus:9:67493256:67493284:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_007070|gb|DQ562751|Mus_musculus:9:43896686:43896715:Minus	0	0	0.5	0	0	0	1	0	0	0
mmu_piR_017384|gb|DQ696966|Mus_musculus:9:54023609:54023638:Minus	0	0	0.5	0	0.5	0	0	0	0	0
mmu_piR_007455|gb|DQ563951|Mus_musculus:9:67527608:67527637:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_010151|gb|DQ686055|Mus_musculus:5:113562308:113562337:Minus	0	0	0.5	0	0	0	0	0	1.5	0
mmu_piR_022559|gb|DQ704597|Mus_musculus:17:27045315:27045342:Minus	0	0	0.5	0.5	2.5	1.5	1.5	0.5	0.5	1
mmu_piR_012439|gb|DQ689595|Mus_musculus:4:57454502:57454532:Minus	0	0	0.5	0	0.5	0	0	0	0.5	2
mmu_piR_032742|gb|DQ719253|Mus_musculus:17:27074745:27074773:Plus	0	0	0.5	0.5	0.5	1	0.5	0	2	1
mmu_piR_013381|gb|DQ691045|Mus_musculus:1:94826994:94827023:Minus	0	0	0.5	0	3	1	0.5	0.5	2	0.5
mmu_piR_012514|gb|DQ689703|Mus_musculus:15:59102095:59102126:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_007731|gb|DQ564922|Mus_musculus:5:113578508:113578535:Minus	0	0	0.5	0	0	0	0	0.5	0.5	0.5
mmu_piR_022029|gb|DQ703798|Mus_musculus:15:59087875:59087903:Minus	0	0	0.5	0	0	0	0	0	0	0
mmu_piR_034287|gb|DQ721565|Mus_musculus:6:127763700:127763731:Plus	0	0	0.5	0.666666666666667	0.5	0	0	0.5	0	0
mmu_piR_024133|gb|DQ706888|Mus_musculus:7:73012543:73012573:Plus	0	0	0.5	0	0	0	0	0	0	1
mmu_piR_002036|gb|DQ545070|Mus_musculus:15:59100238:59100268:Minus	0	0	0.5	1	0	0	0	0	0	0
mmu_piR_022568|gb|DQ704609|Mus_musculus:9:54035805:54035833:Minus	0	0	0.5	0	0	0	0	0	0	0
